,PC,Address,Recency,Frequency
58889,0xb6629d8a,0xb652d216,inf,0
58890,0xb6629da3,0xb652d214,inf,0
58891,0xb6629daf,0xb652d20c,inf,0
58892,0xb6629e04,0xb6527ac0,inf,0
58893,0xb6629d60,0xb65261d8,inf,0
58894,0xb6629d60,0xb65261dc,inf,0
58895,0xb6629d8a,0xb652d226,inf,0
58896,0xb6629da3,0xb652d224,inf,0
58897,0xb6629daf,0xb652d21c,inf,0
58898,0xb6629dc8,0xb652d220,1.0,1
58899,0xb6629e04,0xb6527ac4,inf,0
58900,0xb6629d8a,0xb652d236,inf,0
58901,0xb6629da3,0xb652d234,inf,0
58902,0xb6629daf,0xb652d22c,inf,0
58903,0xb6629e04,0xb6527ac8,inf,0
58904,0xb6629d8a,0xb652d246,inf,0
58905,0xb6629da3,0xb652d244,inf,0
58906,0xb6629daf,0xb652d23c,inf,0
58907,0xb6629e04,0xb6527acc,inf,0
58908,0xb6629d8a,0xb652d256,inf,0
58909,0xb6629da3,0xb652d254,inf,0
58910,0xb6629daf,0xb652d24c,inf,0
58911,0xb6629e04,0xb6527ad0,inf,0
58912,0xb6629d60,0xb65261e0,inf,0
58913,0xb6629d8a,0xb652d266,inf,0
58914,0xb6629da3,0xb652d264,inf,0
58915,0xb6629daf,0xb652d25c,inf,0
58916,0xb6629e04,0xb6527ad4,inf,0
58917,0xb6629d8a,0xb652d276,inf,0
58918,0xb6629da3,0xb652d274,inf,0
58919,0xb6629daf,0xb652d26c,inf,0
58920,0xb6629dc8,0xb652d270,1.0,1
58921,0xb6629e04,0xb6527ad8,inf,0
58922,0xb6629d60,0xb65261e4,inf,0
58923,0xb6629d8a,0xb652d286,inf,0
58924,0xb6629da3,0xb652d284,inf,0
58925,0xb6629daf,0xb652d27c,inf,0
58926,0xb6629e04,0xb6527adc,inf,0
58927,0xb6629d8a,0xb652d296,inf,0
58928,0xb6629da3,0xb652d294,inf,0
58929,0xb6629daf,0xb652d28c,inf,0
58930,0xb6629e04,0xb6527ae0,inf,0
58931,0xb6629d8a,0xb652d2a6,inf,0
58932,0xb6629da3,0xb652d2a4,inf,0
58933,0xb6629daf,0xb652d29c,inf,0
58934,0xb6629e04,0xb6527ae4,inf,0
58935,0xb6629d8a,0xb652d2b6,inf,0
58936,0xb6629da3,0xb652d2b4,inf,0
58937,0xb6629daf,0xb652d2ac,inf,0
58938,0xb6629e04,0xb6527ae8,inf,0
58939,0xb6629d60,0xb65261e8,43099.0,1
58940,0xb6629d8a,0xb652d2c6,inf,0
58941,0xb6629da3,0xb652d2c4,inf,0
58942,0xb6629daf,0xb652d2bc,inf,0
58943,0xb6629dc8,0xb652d2c0,1.0,1
58944,0xb6629e04,0xb6527aec,43087.0,2
58945,0xb6629d8a,0xb652d2d6,43109.0,1
58946,0xb6629da3,0xb652d2d4,43108.0,1
58947,0xb6629daf,0xb652d2cc,43101.0,1
58948,0xb6629e04,0xb6527af0,43083.0,2
58949,0xb6629d8a,0xb652d2e6,43186.0,1
58950,0xb6629da3,0xb652d2e4,43185.0,2
58951,0xb6629daf,0xb652d2dc,43178.0,2
58952,0xb6629dc8,0xb652d2e0,1.0,1
58953,0xb6629e04,0xb6527af4,43154.0,1
58954,0xb6629d8a,0xb652d2f6,inf,0
58955,0xb6629da3,0xb652d2f4,inf,0
58956,0xb6629daf,0xb652d2ec,inf,0
58957,0xb6629e04,0xb6527af8,inf,0
58958,0xb6629d8a,0xb652d306,inf,0
58959,0xb6629da3,0xb652d304,inf,0
58960,0xb6629daf,0xb652d2fc,inf,0
58961,0xb6629e04,0xb6527afc,inf,0
58962,0xb6629e14,0xbf888068,42.0,507
58963,0xb6629e19,0xbf888060,42.0,487
58964,0xb6629d60,0xb65261ec,inf,0
58965,0xb6629d75,0xbf888070,49.0,436
58966,0xb6629d7b,0xb6667184,49.0,478
58967,0xb6629d8a,0xb652d316,inf,0
58968,0xb6629da3,0xb652d314,inf,0
58969,0xb6629daf,0xb652d30c,inf,0
58970,0xb6629dc8,0xb652d310,1.0,1
58971,0xb6629e04,0xb6527b00,inf,0
58972,0xb6629d8a,0xb652d326,inf,0
58973,0xb6629da3,0xb652d324,inf,0
58974,0xb6629daf,0xb652d31c,inf,0
58975,0xb6629dc8,0xb652d320,1.0,1
58976,0xb6629e04,0xb6527b04,inf,0
58977,0xb6629d60,0xb65261f0,inf,0
58978,0xb6629d60,0xb65261f4,inf,0
58979,0xb6629d8a,0xb652d336,inf,0
58980,0xb6629da3,0xb652d334,inf,0
58981,0xb6629daf,0xb652d32c,inf,0
58982,0xb6629e04,0xb6527b08,inf,0
58983,0xb6629d8a,0xb652d346,inf,0
58984,0xb6629da3,0xb652d344,inf,0
58985,0xb6629daf,0xb652d33c,inf,0
58986,0xb6629dc8,0xb652d340,1.0,1
58987,0xb6629e04,0xb6527b0c,inf,0
58988,0xb6629d60,0xb65261f8,inf,0
58989,0xb6629d8a,0xb652d356,inf,0
58990,0xb6629da3,0xb652d354,inf,0
58991,0xb6629daf,0xb652d34c,inf,0
58992,0xb6629e04,0xb6527b10,inf,0
58993,0xb6629d60,0xb65261fc,inf,0
58994,0xb6629d8a,0xb652d366,inf,0
58995,0xb6629da3,0xb652d364,inf,0
58996,0xb6629daf,0xb652d35c,inf,0
58997,0xb6629dc8,0xb652d360,1.0,1
58998,0xb6629e04,0xb6527b14,inf,0
58999,0xb6629d8a,0xb652d376,inf,0
59000,0xb6629da3,0xb652d374,inf,0
59001,0xb6629daf,0xb652d36c,inf,0
59002,0xb6629e04,0xb6527b18,inf,0
59003,0xb6629d60,0xb6526200,inf,0
59004,0xb6629d8a,0xb652d386,inf,0
59005,0xb6629da3,0xb652d384,inf,0
59006,0xb6629daf,0xb652d37c,inf,0
59007,0xb6629e04,0xb6527b1c,inf,0
59008,0xb6629d8a,0xb652d396,inf,0
59009,0xb6629da3,0xb652d394,inf,0
59010,0xb6629daf,0xb652d38c,inf,0
59011,0xb6629e04,0xb6527b20,inf,0
59012,0xb6629d60,0xb6526204,inf,0
59013,0xb6629d8a,0xb652d3a6,inf,0
59014,0xb6629da3,0xb652d3a4,inf,0
59015,0xb6629daf,0xb652d39c,inf,0
59016,0xb6629e04,0xb6527b24,inf,0
59017,0xb6629d8a,0xb652d3b6,inf,0
59018,0xb6629da3,0xb652d3b4,inf,0
59019,0xb6629daf,0xb652d3ac,inf,0
59020,0xb6629e04,0xb6527b28,inf,0
59021,0xb6629d8a,0xb652d3c6,inf,0
59022,0xb6629da3,0xb652d3c4,inf,0
59023,0xb6629daf,0xb652d3bc,inf,0
59024,0xb6629e04,0xb6527b2c,inf,0
59025,0xb6629d8a,0xb652d3d6,inf,0
59026,0xb6629da3,0xb652d3d4,inf,0
59027,0xb6629daf,0xb652d3cc,inf,0
59028,0xb6629e04,0xb6527b30,inf,0
59029,0xb6629d8a,0xb652d3e6,inf,0
59030,0xb6629da3,0xb652d3e4,inf,0
59031,0xb6629daf,0xb652d3dc,inf,0
59032,0xb6629e04,0xb6527b34,inf,0
59033,0xb6629d60,0xb6526208,inf,0
59034,0xb6629d8a,0xb652d3f6,inf,0
59035,0xb6629da3,0xb652d3f4,inf,0
59036,0xb6629daf,0xb652d3ec,inf,0
59037,0xb6629e04,0xb6527b38,inf,0
59038,0xb6629d60,0xb652620c,inf,0
59039,0xb6629d8a,0xb652d406,inf,0
59040,0xb6629da3,0xb652d404,inf,0
59041,0xb6629daf,0xb652d3fc,inf,0
59042,0xb6629e04,0xb6527b3c,inf,0
59043,0xb6629d60,0xb6526210,inf,0
59044,0xb6629d8a,0xb652d416,inf,0
59045,0xb6629da3,0xb652d414,inf,0
59046,0xb6629daf,0xb652d40c,inf,0
59047,0xb6629e04,0xb6527b40,inf,0
59048,0xb6629d8a,0xb652d426,inf,0
59049,0xb6629da3,0xb652d424,inf,0
59050,0xb6629daf,0xb652d41c,inf,0
59051,0xb6629e04,0xb6527b44,inf,0
59052,0xb6629d60,0xb6526214,inf,0
59053,0xb6629d8a,0xb652d436,inf,0
59054,0xb6629da3,0xb652d434,inf,0
59055,0xb6629daf,0xb652d42c,inf,0
59056,0xb6629e04,0xb6527b48,inf,0
59057,0xb6629d60,0xb6526218,inf,0
59058,0xb6629d8a,0xb652d446,inf,0
59059,0xb6629da3,0xb652d444,inf,0
59060,0xb6629daf,0xb652d43c,inf,0
59061,0xb6629e04,0xb6527b4c,inf,0
59062,0xb6629d8a,0xb652d456,inf,0
59063,0xb6629da3,0xb652d454,inf,0
59064,0xb6629daf,0xb652d44c,inf,0
59065,0xb6629e04,0xb6527b50,inf,0
59066,0xb6629d60,0xb652621c,inf,0
59067,0xb6629d8a,0xb652d466,inf,0
59068,0xb6629da3,0xb652d464,inf,0
59069,0xb6629daf,0xb652d45c,inf,0
59070,0xb6629dc8,0xb652d460,1.0,1
59071,0xb6629e04,0xb6527b54,inf,0
59072,0xb6629d8a,0xb652d476,inf,0
59073,0xb6629da3,0xb652d474,inf,0
59074,0xb6629daf,0xb652d46c,inf,0
59075,0xb6629e04,0xb6527b58,inf,0
59076,0xb6629d8a,0xb652d486,inf,0
59077,0xb6629da3,0xb652d484,inf,0
59078,0xb6629daf,0xb652d47c,inf,0
59079,0xb6629e04,0xb6527b5c,inf,0
59080,0xb6629d60,0xb6526220,inf,0
59081,0xb6629d60,0xb6526224,inf,0
59082,0xb6629d60,0xb6526228,inf,0
59083,0xb6629d8a,0xb652d496,inf,0
59084,0xb6629da3,0xb652d494,inf,0
59085,0xb6629daf,0xb652d48c,inf,0
59086,0xb6629e04,0xb6527b60,inf,0
59087,0xb6629d8a,0xb652d4a6,inf,0
59088,0xb6629da3,0xb652d4a4,inf,0
59089,0xb6629daf,0xb652d49c,inf,0
59090,0xb6629dc8,0xb652d4a0,1.0,1
59091,0xb6629e04,0xb6527b64,inf,0
59092,0xb6629d60,0xb652622c,inf,0
59093,0xb6629d8a,0xb652d4b6,inf,0
59094,0xb6629da3,0xb652d4b4,inf,0
59095,0xb6629daf,0xb652d4ac,inf,0
59096,0xb6629dc8,0xb652d4b0,1.0,1
59097,0xb6629e04,0xb6527b68,inf,0
59098,0xb6629d8a,0xb652d4c6,inf,0
59099,0xb6629da3,0xb652d4c4,inf,0
59100,0xb6629daf,0xb652d4bc,inf,0
59101,0xb6629dc8,0xb652d4c0,1.0,1
59102,0xb6629e04,0xb6527b6c,inf,0
59103,0xb6629d8a,0xb652d4d6,inf,0
59104,0xb6629da3,0xb652d4d4,inf,0
59105,0xb6629daf,0xb652d4cc,inf,0
59106,0xb6629e04,0xb6527b70,inf,0
59107,0xb6629d8a,0xb652d4e6,inf,0
59108,0xb6629da3,0xb652d4e4,inf,0
59109,0xb6629daf,0xb652d4dc,inf,0
59110,0xb6629e04,0xb6527b74,inf,0
59111,0xb6629d60,0xb6526230,inf,0
59112,0xb6629d8a,0xb652d4f6,inf,0
59113,0xb6629da3,0xb652d4f4,inf,0
59114,0xb6629daf,0xb652d4ec,inf,0
59115,0xb6629e04,0xb6527b78,inf,0
59116,0xb6629d8a,0xb652d506,inf,0
59117,0xb6629da3,0xb652d504,inf,0
59118,0xb6629daf,0xb652d4fc,inf,0
59119,0xb6629e04,0xb6527b7c,inf,0
59120,0xb6629d8a,0xb652d516,inf,0
59121,0xb6629da3,0xb652d514,inf,0
59122,0xb6629daf,0xb652d50c,inf,0
59123,0xb6629dc8,0xb652d510,1.0,1
59124,0xb6629e04,0xb6527b80,inf,0
59125,0xb6629d60,0xb6526234,inf,0
59126,0xb6629d8a,0xb652d526,inf,0
59127,0xb6629da3,0xb652d524,inf,0
59128,0xb6629daf,0xb652d51c,inf,0
59129,0xb6629e04,0xb6527b84,inf,0
59130,0xb6629d8a,0xb652d536,inf,0
59131,0xb6629da3,0xb652d534,inf,0
59132,0xb6629daf,0xb652d52c,inf,0
59133,0xb6629dc8,0xb652d530,1.0,1
59134,0xb6629e04,0xb6527b88,inf,0
59135,0xb6629d8a,0xb652d546,inf,0
59136,0xb6629da3,0xb652d544,inf,0
59137,0xb6629daf,0xb652d53c,inf,0
59138,0xb6629e04,0xb6527b8c,inf,0
59139,0xb6629d8a,0xb652d556,inf,0
59140,0xb6629da3,0xb652d554,inf,0
59141,0xb6629daf,0xb652d54c,inf,0
59142,0xb6629e04,0xb6527b90,inf,0
59143,0xb6629d60,0xb6526238,inf,0
59144,0xb6629d8a,0xb652d566,inf,0
59145,0xb6629da3,0xb652d564,inf,0
59146,0xb6629daf,0xb652d55c,inf,0
59147,0xb6629e04,0xb6527b94,inf,0
59148,0xb6629d60,0xb652623c,20194.0,1
59149,0xb6629d8a,0xb652d576,20214.0,1
59150,0xb6629da3,0xb652d574,20213.0,2
59151,0xb6629daf,0xb652d56c,20206.0,2
59152,0xb6629e04,0xb6527b98,20188.0,1
59153,0xb6629d8a,0xb652d586,inf,0
59154,0xb6629da3,0xb652d584,inf,0
59155,0xb6629daf,0xb652d57c,inf,0
59156,0xb6629dc8,0xb652d580,1.0,1
59157,0xb6629e04,0xb6527b9c,inf,0
59158,0xb6629d60,0xb6526240,inf,0
59159,0xb6629d8a,0xb652d596,inf,0
59160,0xb6629da3,0xb652d594,inf,0
59161,0xb6629daf,0xb652d58c,inf,0
59162,0xb6629e04,0xb6527ba0,inf,0
59163,0xb6629d8a,0xb652d5a6,inf,0
59164,0xb6629da3,0xb652d5a4,inf,0
59165,0xb6629daf,0xb652d59c,inf,0
59166,0xb6629dc8,0xb652d5a0,1.0,1
59167,0xb6629e04,0xb6527ba4,inf,0
59168,0xb6629d8a,0xb652d5b6,inf,0
59169,0xb6629da3,0xb652d5b4,inf,0
59170,0xb6629daf,0xb652d5ac,inf,0
59171,0xb6629e04,0xb6527ba8,inf,0
59172,0xb6629d8a,0xb652d5c6,inf,0
59173,0xb6629da3,0xb652d5c4,inf,0
59174,0xb6629daf,0xb652d5bc,inf,0
59175,0xb6629e04,0xb6527bac,inf,0
59176,0xb6629d8a,0xb652d5d6,inf,0
59177,0xb6629da3,0xb652d5d4,inf,0
59178,0xb6629daf,0xb652d5cc,inf,0
59179,0xb6629dc8,0xb652d5d0,1.0,1
59180,0xb6629e04,0xb6527bb0,inf,0
59181,0xb6629e14,0xbf888068,40.0,485
59182,0xb6629e19,0xbf888060,40.0,465
59183,0xb6629d60,0xb6526244,inf,0
59184,0xb6629d75,0xbf888070,40.0,417
59185,0xb6629d7b,0xb6667184,40.0,459
59186,0xb6629d8a,0xb652d5e6,inf,0
59187,0xb6629da3,0xb652d5e4,inf,0
59188,0xb6629daf,0xb652d5dc,inf,0
59189,0xb6629e04,0xb6527bb4,inf,0
59190,0xb6629d8a,0xb652d5f6,inf,0
59191,0xb6629da3,0xb652d5f4,inf,0
59192,0xb6629daf,0xb652d5ec,inf,0
59193,0xb6629e04,0xb6527bb8,inf,0
59194,0xb6629d8a,0xb652d606,inf,0
59195,0xb6629da3,0xb652d604,inf,0
59196,0xb6629daf,0xb652d5fc,inf,0
59197,0xb6629e04,0xb6527bbc,inf,0
59198,0xb6629d60,0xb6526248,inf,0
59199,0xb6629d8a,0xb652d616,inf,0
59200,0xb6629da3,0xb652d614,inf,0
59201,0xb6629daf,0xb652d60c,inf,0
59202,0xb6629dc8,0xb652d610,1.0,1
59203,0xb6629e04,0xb6527bc0,inf,0
59204,0xb6629d60,0xb652624c,inf,0
59205,0xb6629d8a,0xb652d626,inf,0
59206,0xb6629da3,0xb652d624,inf,0
59207,0xb6629daf,0xb652d61c,inf,0
59208,0xb6629e04,0xb6527bc4,inf,0
59209,0xb6629d8a,0xb652d636,inf,0
59210,0xb6629da3,0xb652d634,inf,0
59211,0xb6629daf,0xb652d62c,inf,0
59212,0xb6629dc8,0xb652d630,1.0,1
59213,0xb6629e04,0xb6527bc8,inf,0
59214,0xb6629d8a,0xb652d646,inf,0
59215,0xb6629da3,0xb652d644,inf,0
59216,0xb6629daf,0xb652d63c,inf,0
59217,0xb6629dc8,0xb652d640,1.0,1
59218,0xb6629e04,0xb6527bcc,inf,0
59219,0xb6629d8a,0xb652d656,inf,0
59220,0xb6629da3,0xb652d654,inf,0
59221,0xb6629daf,0xb652d64c,inf,0
59222,0xb6629dc8,0xb652d650,1.0,1
59223,0xb6629e04,0xb6527bd0,inf,0
59224,0xb6629d60,0xb6526250,30124.0,1
59225,0xb6629d8a,0xb652d666,30144.0,1
59226,0xb6629da3,0xb652d664,30143.0,2
59227,0xb6629daf,0xb652d65c,30136.0,2
59228,0xb6629e04,0xb6527bd4,30118.0,1
59229,0xb6629d8a,0xb652d676,inf,0
59230,0xb6629da3,0xb652d674,inf,0
59231,0xb6629daf,0xb652d66c,inf,0
59232,0xb6629e04,0xb6527bd8,inf,0
59233,0xb6629d60,0xb6526254,inf,0
59234,0xb6629d8a,0xb652d686,inf,0
59235,0xb6629da3,0xb652d684,inf,0
59236,0xb6629daf,0xb652d67c,inf,0
59237,0xb6629e04,0xb6527bdc,inf,0
59238,0xb6629d60,0xb6526258,inf,0
59239,0xb6629d8a,0xb652d696,inf,0
59240,0xb6629da3,0xb652d694,inf,0
59241,0xb6629daf,0xb652d68c,inf,0
59242,0xb6629e04,0xb6527be0,inf,0
59243,0xb6629d60,0xb652625c,inf,0
59244,0xb6629d8a,0xb652d6a6,inf,0
59245,0xb6629da3,0xb652d6a4,inf,0
59246,0xb6629daf,0xb652d69c,inf,0
59247,0xb6629e04,0xb6527be4,inf,0
59248,0xb6629d8a,0xb652d6b6,inf,0
59249,0xb6629da3,0xb652d6b4,inf,0
59250,0xb6629daf,0xb652d6ac,inf,0
59251,0xb6629dc8,0xb652d6b0,1.0,1
59252,0xb6629e04,0xb6527be8,inf,0
59253,0xb6629d60,0xb6526260,inf,0
59254,0xb6629d8a,0xb652d6c6,inf,0
59255,0xb6629da3,0xb652d6c4,inf,0
59256,0xb6629daf,0xb652d6bc,inf,0
59257,0xb6629e04,0xb6527bec,inf,0
59258,0xb6629d8a,0xb652d6d6,inf,0
59259,0xb6629da3,0xb652d6d4,inf,0
59260,0xb6629daf,0xb652d6cc,inf,0
59261,0xb6629e04,0xb6527bf0,inf,0
59262,0xb6629d8a,0xb652d6e6,inf,0
59263,0xb6629da3,0xb652d6e4,inf,0
59264,0xb6629daf,0xb652d6dc,inf,0
59265,0xb6629dc8,0xb652d6e0,1.0,1
59266,0xb6629e04,0xb6527bf4,inf,0
59267,0xb6629d60,0xb6526264,inf,0
59268,0xb6629d8a,0xb652d6f6,inf,0
59269,0xb6629da3,0xb652d6f4,inf,0
59270,0xb6629daf,0xb652d6ec,inf,0
59271,0xb6629e04,0xb6527bf8,inf,0
59272,0xb6629d8a,0xb652d706,inf,0
59273,0xb6629da3,0xb652d704,inf,0
59274,0xb6629daf,0xb652d6fc,inf,0
59275,0xb6629dc8,0xb652d700,1.0,1
59276,0xb6629e04,0xb6527bfc,inf,0
59277,0xb6629d8a,0xb652d716,inf,0
59278,0xb6629da3,0xb652d714,inf,0
59279,0xb6629daf,0xb652d70c,inf,0
59280,0xb6629dc8,0xb652d710,1.0,1
59281,0xb6629e04,0xb6527c00,inf,0
59282,0xb6629d60,0xb6526268,inf,0
59283,0xb6629d8a,0xb652d726,inf,0
59284,0xb6629da3,0xb652d724,inf,0
59285,0xb6629daf,0xb652d71c,inf,0
59286,0xb6629e04,0xb6527c04,inf,0
59287,0xb6629d60,0xb652626c,inf,0
59288,0xb6629d8a,0xb652d736,inf,0
59289,0xb6629da3,0xb652d734,inf,0
59290,0xb6629daf,0xb652d72c,inf,0
59291,0xb6629e04,0xb6527c08,inf,0
59292,0xb6629d8a,0xb652d746,inf,0
59293,0xb6629da3,0xb652d744,inf,0
59294,0xb6629daf,0xb652d73c,inf,0
59295,0xb6629dc8,0xb652d740,1.0,1
59296,0xb6629e04,0xb6527c0c,inf,0
59297,0xb6629d8a,0xb652d756,inf,0
59298,0xb6629da3,0xb652d754,inf,0
59299,0xb6629daf,0xb652d74c,inf,0
59300,0xb6629e04,0xb6527c10,inf,0
59301,0xb6629d60,0xb6526270,inf,0
59302,0xb6629d60,0xb6526274,inf,0
59303,0xb6629d60,0xb6526278,inf,0
59304,0xb6629d8a,0xb652d766,inf,0
59305,0xb6629da3,0xb652d764,inf,0
59306,0xb6629daf,0xb652d75c,inf,0
59307,0xb6629dc8,0xb652d760,1.0,1
59308,0xb6629e04,0xb6527c14,inf,0
59309,0xb6629d8a,0xb652d776,inf,0
59310,0xb6629da3,0xb652d774,inf,0
59311,0xb6629daf,0xb652d76c,inf,0
59312,0xb6629dc8,0xb652d770,1.0,1
59313,0xb6629e04,0xb6527c18,inf,0
59314,0xb6629d8a,0xb652d786,inf,0
59315,0xb6629da3,0xb652d784,inf,0
59316,0xb6629daf,0xb652d77c,inf,0
59317,0xb6629e04,0xb6527c1c,inf,0
59318,0xb6629d8a,0xb652d796,inf,0
59319,0xb6629da3,0xb652d794,inf,0
59320,0xb6629daf,0xb652d78c,inf,0
59321,0xb6629dc8,0xb652d790,1.0,1
59322,0xb6629e04,0xb6527c20,inf,0
59323,0xb6629d60,0xb652627c,inf,0
59324,0xb6629d8a,0xb652d7a6,inf,0
59325,0xb6629da3,0xb652d7a4,inf,0
59326,0xb6629daf,0xb652d79c,inf,0
59327,0xb6629dc8,0xb652d7a0,1.0,1
59328,0xb6629e04,0xb6527c24,inf,0
59329,0xb6629d60,0xb6526280,inf,0
59330,0xb6629d8a,0xb652d7b6,inf,0
59331,0xb6629da3,0xb652d7b4,inf,0
59332,0xb6629daf,0xb652d7ac,inf,0
59333,0xb6629dc8,0xb652d7b0,1.0,1
59334,0xb6629e04,0xb6527c28,inf,0
59335,0xb6629d8a,0xb652d7c6,inf,0
59336,0xb6629da3,0xb652d7c4,inf,0
59337,0xb6629daf,0xb652d7bc,inf,0
59338,0xb6629e04,0xb6527c2c,inf,0
59339,0xb6629d60,0xb6526284,inf,0
59340,0xb6629d8a,0xb652d7d6,inf,0
59341,0xb6629da3,0xb652d7d4,inf,0
59342,0xb6629daf,0xb652d7cc,inf,0
59343,0xb6629e04,0xb6527c30,inf,0
59344,0xb6629d8a,0xb652d7e6,inf,0
59345,0xb6629da3,0xb652d7e4,inf,0
59346,0xb6629daf,0xb652d7dc,inf,0
59347,0xb6629e04,0xb6527c34,inf,0
59348,0xb6629d60,0xb6526288,inf,0
59349,0xb6629d8a,0xb652d7f6,inf,0
59350,0xb6629da3,0xb652d7f4,inf,0
59351,0xb6629daf,0xb652d7ec,inf,0
59352,0xb6629e04,0xb6527c38,inf,0
59353,0xb6629d8a,0xb652d806,inf,0
59354,0xb6629da3,0xb652d804,inf,0
59355,0xb6629daf,0xb652d7fc,inf,0
59356,0xb6629e04,0xb6527c3c,inf,0
59357,0xb6629d60,0xb652628c,inf,0
59358,0xb6629d8a,0xb652d816,inf,0
59359,0xb6629da3,0xb652d814,inf,0
59360,0xb6629daf,0xb652d80c,inf,0
59361,0xb6629e04,0xb6527c40,inf,0
59362,0xb6629d8a,0xb652d826,inf,0
59363,0xb6629da3,0xb652d824,inf,0
59364,0xb6629daf,0xb652d81c,inf,0
59365,0xb6629e04,0xb6527c44,inf,0
59366,0xb6629d8a,0xb652d836,inf,0
59367,0xb6629da3,0xb652d834,inf,0
59368,0xb6629daf,0xb652d82c,inf,0
59369,0xb6629e04,0xb6527c48,inf,0
59370,0xb6629d60,0xb6526290,inf,0
59371,0xb6629d8a,0xb652d846,inf,0
59372,0xb6629da3,0xb652d844,inf,0
59373,0xb6629daf,0xb652d83c,inf,0
59374,0xb6629e04,0xb6527c4c,inf,0
59375,0xb6629d8a,0xb652d856,inf,0
59376,0xb6629da3,0xb652d854,inf,0
59377,0xb6629daf,0xb652d84c,inf,0
59378,0xb6629e04,0xb6527c50,inf,0
59379,0xb6629d60,0xb6526294,inf,0
59380,0xb6629d8a,0xb652d866,inf,0
59381,0xb6629da3,0xb652d864,inf,0
59382,0xb6629daf,0xb652d85c,inf,0
59383,0xb6629dc8,0xb652d860,1.0,1
59384,0xb6629e04,0xb6527c54,inf,0
59385,0xb6629d8a,0xb652d876,inf,0
59386,0xb6629da3,0xb652d874,inf,0
59387,0xb6629daf,0xb652d86c,inf,0
59388,0xb6629e04,0xb6527c58,inf,0
59389,0xb6629d8a,0xb652d886,inf,0
59390,0xb6629da3,0xb652d884,inf,0
59391,0xb6629daf,0xb652d87c,inf,0
59392,0xb6629e04,0xb6527c5c,inf,0
59393,0xb6629d8a,0xb652d896,inf,0
59394,0xb6629da3,0xb652d894,inf,0
59395,0xb6629daf,0xb652d88c,inf,0
59396,0xb6629e04,0xb6527c60,inf,0
59397,0xb6629d8a,0xb652d8a6,inf,0
59398,0xb6629da3,0xb652d8a4,inf,0
59399,0xb6629daf,0xb652d89c,inf,0
59400,0xb6629e04,0xb6527c64,inf,0
59401,0xb6629d8a,0xb652d8b6,inf,0
59402,0xb6629da3,0xb652d8b4,inf,0
59403,0xb6629daf,0xb652d8ac,inf,0
59404,0xb6629e04,0xb6527c68,inf,0
59405,0xb6629d8a,0xb652d8c6,inf,0
59406,0xb6629da3,0xb652d8c4,inf,0
59407,0xb6629daf,0xb652d8bc,inf,0
59408,0xb6629e04,0xb6527c6c,inf,0
59409,0xb6629e0d,0xbf888080,1.0,1769
59410,0xb6629e14,0xbf888068,36.0,464
59411,0xb6629e19,0xbf888060,36.0,444
59412,0xb6629d60,0xb6526298,inf,0
59413,0xb6629d75,0xbf888070,36.0,398
59414,0xb6629d7b,0xb6667184,36.0,440
59415,0xb6629d8a,0xb652d8d6,inf,0
59416,0xb6629da3,0xb652d8d4,inf,0
59417,0xb6629daf,0xb652d8cc,inf,0
59418,0xb6629e04,0xb6527c70,inf,0
59419,0xb6629d8a,0xb652d8e6,inf,0
59420,0xb6629da3,0xb652d8e4,inf,0
59421,0xb6629daf,0xb652d8dc,inf,0
59422,0xb6629dc8,0xb652d8e0,1.0,1
59423,0xb6629e04,0xb6527c74,inf,0
59424,0xb6629d60,0xb652629c,inf,0
59425,0xb6629d8a,0xb652d8f6,inf,0
59426,0xb6629da3,0xb652d8f4,inf,0
59427,0xb6629daf,0xb652d8ec,inf,0
59428,0xb6629e04,0xb6527c78,inf,0
59429,0xb6629d60,0xb65262a0,inf,0
59430,0xb6629d8a,0xb652d906,inf,0
59431,0xb6629da3,0xb652d904,inf,0
59432,0xb6629daf,0xb652d8fc,inf,0
59433,0xb6629e04,0xb6527c7c,inf,0
59434,0xb6629d60,0xb65262a4,49085.0,1
59435,0xb6629d8a,0xb652d916,inf,0
59436,0xb6629da3,0xb652d914,inf,0
59437,0xb6629daf,0xb652d90c,inf,0
59438,0xb6629e04,0xb6527c80,49079.0,2
59439,0xb6629d8a,0xb652d926,49101.0,1
59440,0xb6629da3,0xb652d924,49100.0,2
59441,0xb6629daf,0xb652d91c,49093.0,2
59442,0xb6629e04,0xb6527c84,49075.0,1
59443,0xb6629d60,0xb65262a8,inf,0
59444,0xb6629d8a,0xb652d936,inf,0
59445,0xb6629da3,0xb652d934,inf,0
59446,0xb6629daf,0xb652d92c,inf,0
59447,0xb6629e04,0xb6527c88,inf,0
59448,0xb6629d8a,0xb652d946,inf,0
59449,0xb6629da3,0xb652d944,inf,0
59450,0xb6629daf,0xb652d93c,inf,0
59451,0xb6629e04,0xb6527c8c,inf,0
59452,0xb6629d8a,0xb652d956,inf,0
59453,0xb6629da3,0xb652d954,inf,0
59454,0xb6629daf,0xb652d94c,inf,0
59455,0xb6629dc8,0xb652d950,1.0,1
59456,0xb6629e04,0xb6527c90,inf,0
59457,0xb6629d8a,0xb652d966,inf,0
59458,0xb6629da3,0xb652d964,inf,0
59459,0xb6629daf,0xb652d95c,inf,0
59460,0xb6629e04,0xb6527c94,inf,0
59461,0xb6629d8a,0xb652d976,inf,0
